     17281        255   1364293836   49.05   2.81   51.51   2.46   -0.61   0.32   51.19   3.18   56.59   2.75   -1.11   0.39
     17283        255   1364341754   57.40   2.49   57.40   2.49   -0.45   0.72   38.01   3.43   38.01   3.43   -0.41   0.79
     17284        255   1364351113   59.53   3.07   55.81   2.95    1.03   1.07   42.63   3.67   45.27   2.78   -0.71   0.70
     17293        255   1364451691   52.92   5.95   58.61   4.04   -1.15   1.17   49.21   3.71   55.39   2.72   -1.56   0.70
     17297        255   1364533815   56.10   4.08   54.92   3.36    0.31   0.82   50.05   3.13   51.37   2.52   -0.88   0.70
     17301        255   1364584610   56.48   4.23   52.68   4.23   -0.45   0.72   51.26   3.24   50.21   3.24   -0.41   0.79
     17302        255   1364605548   51.95   2.86   47.94   2.38    0.07   0.35   45.67   4.22   44.10   3.54   -0.34   0.54
     17304        255   1364643808   47.76   6.47   55.19   4.01   -2.09   1.23   51.85   4.77   48.83   2.91    1.01   0.90
     17305        255   1364683927   55.15   3.42   55.34   3.42   -0.45   0.72   52.67   2.72   52.69   2.72   -0.41   0.79
     17306        255   1364700796   53.52   3.84   52.75   2.80   -0.16   0.74   43.21   4.41   47.79   3.11   -1.49   0.95
     17308        255   1364742040   49.69   2.80   51.84   2.33   -0.55   0.35   50.20   3.19   51.18   2.79   -0.55   0.36
     17311        255   1364788665   47.54   2.79   48.87   2.32   -0.82   0.52   51.21   3.22   54.62   3.21   -2.32   0.91
     17312        255   1364817537   45.98   2.86   48.70   2.37   -0.97   0.36   58.72   4.78   60.60   3.90   -0.66   0.61
     17315        255   1364871513   53.79   3.16   57.59   2.72   -2.01   0.49   52.56   2.38   56.09   2.08   -0.63   0.35
     17317        255   1364918903   52.14   3.77   51.58   3.15    0.16   0.71   58.03   3.78   61.06   3.58   -1.06   0.54
     17318        255   1364944619   47.42   3.66   49.56   3.01   -0.42   0.32   55.58   2.33   56.45   2.17   -0.81   0.17
     17322        255   1365060299   51.59   3.47   46.31   2.77    1.64   0.77   58.20   2.89   62.23   2.76   -1.96   0.51
     17328        255   1365134441   49.36   3.32   50.02   2.88    0.01   0.73   61.04   3.51   61.92   3.21   -1.04   0.70
     17329        255   1365155067   53.95   3.83   56.12   2.89   -0.95   0.71   57.99   4.28   63.02   3.64   -1.32   0.72
     17331        255   1365229673   43.12   3.48   47.75   3.22   -3.06   0.88   60.31   3.04   66.32   2.70   -0.07   0.69
     17333        255   1365269980   46.75   3.11   51.49   2.79   -1.69   0.37   51.28   3.00   50.03   2.65   -0.39   0.34
     17335        255   1365316183   52.66   3.95   52.66   3.95   -0.45   0.72   49.55   2.84   49.55   2.84   -0.41   0.79
     17338        255   1365333384   46.69   2.65   49.74   2.30   -0.87   0.33   49.19   2.82   51.16   2.50   -0.60   0.33
     17340        255   1365382936   51.96   3.16   52.98   2.69   -0.50   0.38   55.55   2.85   56.21   2.41   -0.28   0.34
     17341        255   1365436538   45.13   2.93   52.09   2.61   -1.38   0.35   44.99   3.54   49.43   3.22   -0.84   0.39
     17345        255   1365484234   42.94   3.92   49.30   3.24   -1.30   0.54   51.20   3.33   53.26   2.95   -0.86   0.40
     17346        255   1365524251   53.12   4.36   58.45   3.83   -4.49   1.67   58.92   3.85   62.05   3.36   -2.23   1.40
     17347        255   1365540110   55.23   2.80   56.12   2.80   -0.45   0.72   52.58   3.30   53.25   3.30   -0.41   0.79
     17352        255   1365567327   48.33   2.77   48.77   2.30   -0.57   0.39   54.01   2.77   55.42   2.38   -0.79   0.36
     17359        255   1365703632   44.96   3.05   43.40   2.49   -1.17   0.35   52.29   2.93   47.77   2.35    0.79   0.28
     17367        255   1365783598   40.88   3.24   42.35   3.09   -0.90   0.72   59.01   3.21   62.82   2.82   -0.17   0.34
     17368        255   1365821327   52.79   3.35   52.79   3.35   -0.45   0.72   60.22   2.91   60.24   2.91   -0.41   0.79
     17370        255   1365840688   47.13   2.73   47.94   2.25   -0.56   0.38   57.84   2.31   60.41   1.98   -0.38   0.31
     17376        255   1365910798   51.00   3.77   50.67   3.77   -0.45   0.72   0       0      0       0      -0.41   0.79
     17379        255   1365926015   54.36   3.63   55.60   3.00   -0.56   0.82   55.84   2.84   56.86   2.64    0.06   0.93
     17380        255   1365952213   55.86   3.41   54.49   2.74    0.46   0.50   54.70   2.98   54.06   2.77    0.84   0.60
     17382        255   1365987567   55.16   3.67   55.60   3.14   -0.51   0.44   53.46   2.39   51.23   2.01    0.33   0.27
     17384        255   1366027263   56.00   3.47   54.72   2.73    0.15   0.44   49.14   2.18   52.85   1.85   -1.52   0.25
     17389        255   1366083611   49.22   4.36   53.72   3.47   -3.76   1.79   54.02   4.01   50.93   3.19    1.41   1.47
     17391        255   1366101926   50.90   3.13   53.06   2.76   -0.78   0.33   45.41   3.07   50.18   2.20   -0.87   0.35
     17394        255   1366191598   54.53   4.32   52.66   3.63    0.51   2.90   54.83   3.13   53.57   2.75    1.50   1.78
     17396        255   1366249243   54.97   3.60   55.34   2.88   -0.26   0.40   61.14   2.42   59.81   1.93    0.11   0.27
     17399        255   1366310106   49.05   3.42   62.42   3.12   -2.79   0.43   62.33   1.85   61.87   1.76   -0.02   0.50
     17402        255   1366364366   55.59   4.58   57.36   3.73   -1.06   0.87   53.74   2.71   51.64   2.15   -0.00   0.47
     17403        255   1366404035   43.97   4.29   50.97   3.55   -7.89   2.42   49.02   4.59   45.07   3.63    3.03   2.27
     17405        255   1366426136   54.98   3.89   54.74   3.89   -0.45   0.72   55.70   3.46   55.70   3.46   -0.41   0.79
     17406        255   1366437407   58.47   3.66   60.70   3.06   -0.44   0.46   56.20   2.51   56.32   2.03    0.48   0.32
     17407        255   1366473385   54.18   3.68   54.03   3.04   -0.02   0.44   60.44   2.82   58.06   2.36    0.45   0.31
     17408        255   1366510360   56.53   3.47   55.89   2.91   -0.32   0.42   57.01   2.55   54.14   2.10    0.30   0.31
     17409        255   1366558736   50.36   6.12   46.68   4.90    2.36   2.43   54.66   4.53   55.09   4.21    0.39   2.20
     17410        255   1366575556   54.12   4.37   53.88   4.37   -0.45   0.72   54.93   2.53   57.51   2.07    0.45   0.31
     17411        255   1366613163   67.78   3.51   67.78   3.51   -0.45   0.72   54.50   4.06   54.50   4.06   -0.41   0.79
     17414        255   1366629907   63.53   3.21   60.56   2.40    0.52   0.33   58.12   2.61   62.46   1.89   -0.17   0.29
     17415        255   1366681223   63.33   2.90   63.39   2.34   -0.45   0.37   56.30   2.61   58.52   2.15    0.27   0.31
     17416        255   1366720022   59.42   2.94   60.05   2.83   -0.10   0.29   52.93   2.58   56.65   2.03   -0.38   0.30
     17417        255   1366766871   61.93   2.64   59.69   2.27    0.21   0.23   53.62   2.49   53.80   2.11   -0.12   0.24
     17423        255   1366868475   58.18   3.88   60.80   3.40   -0.97   0.44   56.23   2.99   54.65   2.56   -0.02   0.32
     17426        255   1366918316   64.86   3.58   66.12   3.00    0.10   0.36   48.93   3.47   39.41   2.87    0.90   0.30
     17427        255   1366967112   61.93   3.85   61.87   3.21    0.11   0.56   48.79   2.60   47.43   2.23    0.86   0.32
     17429        255   1367005741   58.97   2.96   63.95   2.55   -1.09   0.33   55.91   3.33   53.34   2.80    0.51   0.32
     17430        255   1367050089   55.28   3.53   61.89   3.24   -1.28   0.35   52.82   2.70   51.73   2.28   -0.16   0.32
     17431        255   1367086350   65.68   5.22   64.54   3.79    0.13   0.68   55.00   3.15   61.06   2.39   -0.51   0.40
     17433        255   1367131285   58.46   4.42   59.60   3.30   -0.37   0.61   57.50   3.24   55.57   2.42    0.56   0.42
     17434        255   1367172358   56.72   3.48   59.92   3.17   -0.78   0.33   54.44   3.42   57.84   2.81   -0.07   0.38
     17436        255   1367219631   57.17   4.40   58.43   3.58   -0.61   0.67   54.00   3.98   59.56   3.32   -1.63   0.61
     17438        255   1367272941   55.27   3.51   55.02   3.51   -0.45   0.72   54.25   2.98   54.25   2.98   -0.41   0.79
     17439        255   1367284518   54.30   4.11   54.06   4.11   -0.45   0.72   58.30   2.81   58.30   2.81   -0.41   0.79
     17440        255   1367308219   57.61   3.69   56.26   3.21   -0.33   0.38   56.73   2.63   53.94   2.21   -0.34   0.29
     17447        255   1367475691   57.58   3.86   54.97   3.21    0.49   0.45   56.72   2.61   54.91   2.18   -0.41   0.32
     17451        255   1367538067   58.80   2.54   59.80   2.12   -0.13   0.28   59.63   2.90   59.50   2.35    0.11   0.33
     17452        255   1367577984   60.48   3.09   60.92   2.66   -0.04   0.32   61.74   2.04   62.32   1.97    0.87   0.49
     17453        255   1367617140   55.51   3.63   60.38   3.34   -3.13   1.04   53.33   7.47   56.65   5.88    3.99   5.00
     17454        255   1367636319   60.62   3.72   60.55   3.28   -0.33   0.51   56.73   2.98   57.95   2.60   -0.15   0.42
     17455        255   1367665472   51.73   3.14   51.17   2.71   -0.08   0.41   59.62   2.48   58.34   2.13    0.17   0.32
     17461        255   1367727340   53.11   3.37   53.11   3.37   -0.45   0.72   54.82   3.61   54.82   3.61   -0.41   0.79
     17466        255   1367808586   58.46   3.30   61.73   2.75   -0.76   0.38   61.11   3.25   63.50   2.70   -0.39   0.37
     17467        255   1367849509   55.90   3.02   60.47   2.62   -0.36   0.34   57.73   2.70   54.34   2.31    0.12   0.31
     17470        255   1367891940   59.10   4.49   63.41   3.44   -1.03   1.02   66.35   4.34   67.10   3.41    0.04   0.92
     17472        255   1367922291   57.62   3.77   57.52   2.96    0.20   0.87   58.86   4.26   62.18   3.55   -0.91   0.96
     17473        255   1367946958   54.84   2.98   54.55   2.50   -0.36   0.34   60.56   2.75   62.12   2.36   -0.15   0.29
     17474        255   1367985418   50.40   2.92   49.21   2.50   -0.28   0.35   62.14   2.72   61.25   2.32    0.08   0.32
     17479        255   1368102679   46.86   3.18   52.88   2.77   -2.02   0.59   48.16   2.85   47.78   2.06   -0.12   0.61
     17482        255   1368140868   52.85   3.20   54.42   2.71   -3.08   2.23   55.26   3.83   56.05   3.22   -0.51   2.78
     17483        255   1368151609   0       0      0       0      -0.45   0.72   55.59   3.74   55.59   3.74   -0.41   0.79
     17484        255   1368158283   55.16   2.75   53.45   2.34   -0.32   0.45   51.41   3.36   50.12   2.72   -0.40   0.61
     17485        255   1368185006   54.29   2.68   53.61   2.26   -0.09   0.29   57.97   2.68   61.40   2.34   -0.81   0.30
     17486        255   1368225048   55.12   2.82   54.34   2.35   -0.03   0.42   53.40   3.10   54.21   2.63   -0.44   0.46
     17488        255   1368263039   48.59   3.58   53.87   3.48   -2.59   1.19   52.56   3.93   53.81   2.83   -0.67   0.86
     17491        255   1368328970   48.37   2.76   48.39   2.10   -0.20   0.41   48.64   3.34   48.84   2.66   -0.35   0.47
     17492        255   1368365239   50.15  22.13   50.15  22.13   -0.45   0.72   56.10   3.58   56.10   3.58   -0.41   0.79
     17494        255   1368385518   51.15   2.64   51.28   2.27   -0.28   0.23   48.89   2.41   50.43   2.07   -0.55   0.22
     17495        255   1368432546   52.49   3.71   51.75   2.96   -0.35   0.45   51.60   3.26   49.29   2.83    0.45   0.33
     17499        255   1368503925   59.61   2.88   62.56   2.55   -0.81   0.31   55.34   3.24   56.08   2.83   -0.34   0.34
     17500        255   1368541991   57.02   3.74   60.60   3.11   -0.92   0.55   59.02   3.79   63.70   3.18   -1.19   0.57
     17502        255   1368583714   58.22   4.13   51.74   3.42    1.25   0.81   55.13   4.33   59.19   3.68   -2.50   0.97
     17503        255   1368606045   58.51   3.90   56.74   3.50   -0.47   0.90   57.90   4.01   55.17   3.38    1.31   1.06
     17512        255   1368678016   63.76   4.74   64.76   3.62   -0.72   1.02   60.49   4.94   67.76   3.65   -1.97   1.15
     17513        255   1368712819   57.97   3.81   56.80   3.39    0.30   0.57   62.07   4.21   63.69   3.62   -0.20   0.74
     17514        255   1368743030   58.32   3.37   61.07   2.97   -0.25   0.37   58.47   3.61   58.54   3.10   -0.19   0.42
     17515        255   1368777282   57.83   4.53   55.67   3.55   -0.33   0.99   56.97   4.70   52.51   3.36    1.31   1.11
     17517        255   1368813446   55.25   2.88   56.45   2.52   -0.53   0.32   57.29   3.63   59.16   3.21   -0.65   0.40
     17518        255   1368849583   53.58   3.36   54.69   2.90    0.18   0.62   56.92   4.51   60.25   3.90   -0.42   0.88
     17519        255   1368872103   59.84   3.50   59.92   3.04    0.20   0.38   54.64   3.77   54.71   3.23   -0.07   0.45
     17520        255   1368906223   54.34   2.44   56.42   2.14   -0.59   0.26   57.60   3.52   56.76   3.02   -0.12   0.36
     17521        255   1368944458   59.73   4.80   57.66   3.73    0.08   1.08   59.62   5.20   64.53   3.91   -1.29   1.28
     17524        255   1368980647   53.00   3.49   54.25   2.95   -0.57   0.94   59.04   4.40   59.37   3.70    0.12   1.20
     17526        255   1369002625   49.41   2.74   48.91   2.38   -0.57   0.30   57.93   3.78   55.19   3.20    0.28   0.40
     17527        255   1369039379   54.53   3.34   54.44   2.82   -0.64   0.52   56.32   3.69   54.77   3.21   -0.20   0.52
     17529        255   1369072663   47.16   2.20   56.69   2.00   -1.80   0.24   57.21   3.70   56.99   3.18   -0.41   0.41
     17530        255   1369109265   53.80   2.98   55.47   2.48   -0.31   0.47   56.56   3.99   52.89   3.36    0.35   0.60
     17533        255   1369158757   52.39   3.53   52.04   3.04   -0.56   0.50   57.48   4.09   61.01   3.51   -0.16   0.58
     17534        255   1369188161   57.87   3.03   59.67   2.53   -0.22   0.31   54.55   3.52   50.05   2.95    0.38   0.34
     17536        255   1369264923   53.31   3.86   53.31   3.86   -0.45   0.72   57.18   2.75   57.18   2.75   -0.41   0.79
     17538        255   1369277279   53.83   2.94   54.83   2.48   -0.69   0.48   54.98   3.34   52.65   2.74    0.27   0.55
     17543        255   1369335756   55.35   2.51   55.76   2.46    0.48   2.31   57.75   3.76   55.44   3.61    1.34   2.70
     17544        255   1369349051   54.53   2.42   52.63   2.04    0.49   0.27   55.30   2.38   51.11   2.02    0.18   0.27
     17545        255   1369389403   53.86   3.61   51.76   3.26    0.15   0.61   58.89   2.90   59.86   2.35   -0.08   0.40
     17548        255   1369438406   53.35   3.68   51.86   2.89    0.07   0.81   63.09   4.68   62.87   3.63   -0.18   1.07
     17550        255   1369468839   52.60   2.98   51.77   2.34   -0.10   0.39   58.06   3.50   57.78   2.57    0.19   0.50
     17553        255   1369515297   53.17   2.68   55.39   2.33   -0.53   0.31   55.19   2.76   55.17   2.32   -0.06   0.33
     17554        255   1369549862   50.81   2.84   53.74   2.41   -0.73   0.32   50.50   2.82   55.00   2.33   -1.02   0.33
     17555        255   1369589095   51.69   2.88   48.55   2.53   -0.18   0.31   57.57   2.39   62.76   1.98   -0.04   0.29
     17556        255   1369623680   55.76   3.21   58.72   2.77   -0.17   0.37   56.26   2.39   56.44   2.00   -0.03   0.29
     17558        255   1369666681   56.89   2.56   59.95   2.17   -0.16   0.29   54.08   2.49   56.98   2.06   -0.48   0.30
     17560        255   1369730260   60.56   3.92  431.08   3.51   -0.17   0.40   67.89   2.52   69.71   2.42   -0.60   0.45
     17561        255   1369768840   60.07   3.11   57.36   2.50    0.67   0.35   48.21   3.13   54.59   3.05   -1.98   0.48
     17562        255   1369806416   57.28   1.92   57.39   1.83   -0.31   0.50   61.34   5.84   60.93   5.56    0.29   0.51
     17563        255   1369843205   35.31   2.25   35.15   2.25   -0.45   0.72   0       0      0       0      -0.41   0.79
     17566        255   1369882765   55.74   2.62   55.74   2.62   -0.45   0.72   59.98   4.52   59.74   4.52   -0.41   0.79
     17568        255   1369890636   52.03   4.09   56.02   3.36   -0.37   0.43   55.88   3.95   58.81   3.21   -0.32   0.42
     17570        255   1369954938   51.07   4.28   52.55   3.57   -0.70   0.55   53.76   8.81   43.40   7.53   -2.59   1.09
     17571        255   1369988443   53.25   5.37   54.39   3.82   -0.17   0.76   60.03   4.90   55.54   3.45    0.63   0.68
     17572        255   1370035701   54.51   4.43   59.16   3.76   -1.36   0.56   60.95   4.30   60.98   3.60   -0.08   0.52
     17573        255   1370070747   54.52   5.36   60.39   4.13   -1.17   0.81   55.35   3.87   52.25   3.27    0.07   0.46
     17576        255   1370115333   51.92   4.32   48.51   3.50    0.47   0.55   57.56   4.10   59.40   3.42   -0.51   0.52
     17579        255   1370156420   50.48   4.49   52.37   3.72   -0.37   0.55   53.72   4.20   54.68   3.49   -0.30   0.52
     17580        255   1370194473   58.30   3.56   52.43   2.86    1.07   0.44   48.75   7.29   41.16   5.98    1.42   0.92
     17581        255   1370227829   57.56   4.46   46.70   3.54    1.49   0.51   56.10   3.73   55.32   3.01    0.12   0.45
     17583        255   1370266411   54.81   4.64   61.04   3.99   -1.33   0.59   62.65   2.59   64.08   2.59   -1.45   0.94
     17586        255   1370330813   55.14   4.07   60.63   3.53   -0.61   0.27   62.75   3.20   63.81   2.81   -0.12   0.19
     17587        255   1370393172   54.37   5.44   47.08   3.86    2.60   1.50   65.57   4.61   64.29   3.36    0.21   1.29
     17589        255   1370424254   59.06   3.86   58.67   3.86   -0.45   0.72   59.25   3.01   59.27   3.01   -0.41   0.79
     17593        255   1370490890   60.99   3.19   66.53   2.91   -0.24   0.24   61.73   4.27   62.46   3.80   -0.09   0.58
     17594        255   1370557344   51.22   4.12   50.46   3.94    0.56   0.60   61.04   4.78   60.79   4.78   -0.41   0.79
     17596        255   1370599311   56.46   3.58   55.34   3.15   -1.08   1.87   55.50   3.50   51.35   3.25    3.44   1.17
